ID 7.3.5.2 2.56.1.2 3.1.8.1 3.1.8.3 1.27.1.1 1.27.1.2 3.42.1.1 1.45.1.2 1.4.1.1 2.9.1.2 1.4.1.2 2.9.1.3 1.4.1.3 2.44.1.2 2.9.1.4 3.42.1.5 3.2.1.2 3.42.1.8 3.2.1.3 3.2.1.4 3.2.1.5 3.2.1.6 2.28.1.1 3.3.1.2 3.2.1.7 2.28.1.3 3.3.1.5 7.3.10.1 3.32.1.11 3.32.1.13 7.3.6.1 7.3.6.2 7.3.6.4 2.38.4.1 2.1.1.1 2.1.1.2 3.32.1.1 2.38.4.3 2.1.1.3 2.1.1.4 2.38.4.5 2.1.1.5 7.39.1.2 2.52.1.2 7.39.1.3 1.36.1.2 3.32.1.8 1.36.1.5 7.41.5.1 7.41.5.2 1.41.1.2 2.5.1.1 2.5.1.3 1.41.1.5
d1el6a_ 2 2 2 4 2 2 2 2 2 4 4 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 4 2 2 4 2 4 2 2 2 2 4 4 4 2 4 2 4
d1qgwa_ 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 2 4 2 2 2 2 4 4 2 2 2 4 2 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 4 4 2 2 4 4
d1qgwb_ 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 4 4 2 2 2
e1hle.1b 4 2 2 2 2 4 2 2 2 2 2 2 2 4 4 4 2 2 4 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 4 4 4 2 2 2 2 4 2 2 2 2 4 4 4 4 4
e1as4.1b 4 4 2 2 4 2 2 2 4 2 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 4 4 4 4 2 4 2 4 4 4
e2ach.1b 4 2 2 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 4 2 2 2 2
e3caa.1b 4 2 4 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 4 4 2 4 4 2 2 2 2 2 2 4 2 2 4 4 2 4 4 4 4
e4caa.1b 4 2 2 2 4 4 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 4 2 2 2 4 2 2 4 2 4 2 4 4 2 4 4 4 2 2 2 2
e1d5s.1b 4 4 4 4 2 2 2 2 4 2 4 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 4 2 2 4 2 2 4 4 2 2 2 2 2 2
e1qmb.1b 2 4 2 2 4 2 4 2 4 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 4 2 2 2 4 2 4 2 4 2 2 4 4 2 4 2 4 4
e7api.1b 4 2 2 2 4 4 2 2 2 2 2 2 2 4 4 4 2 2 2 4 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 4 4 4 2 2 4 2 4 2 4 4 2
e8api.1b 2 2 4 2 4 2 2 4 4 4 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2
e9api.1b 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 4 4 2 2 2 4 2 2 4 4 2 2 4 2 2 4 2 2 4 4 4 4 4 2 2 4 4 2 2 2 2 4
d1a7ca_ 2 2 2 4 4 2 2 4 4 4 2 2 2 4 4 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 4 2 2 4 4 2 4
d1ecra_ 4 4 2 4 2 4 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 4 4 4 2 4 2 4
d1es5a_ 2 2 2 2 4 4 4 2 2 4 2 2 4 4 2 4 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 4 4 2 4
d3pte__ 4 4 4 2 2 4 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 4 2 2 4 4
d1btl__ 2 2 2 4 4 4 2 4 2 2 2 2 2 4 4 4 2 2 4 2 4 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 4 4 2 2 2 4 4 2
d1gcea_ 4 2 4 4 2 2 2 4 4 4 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4 4 4 2 4 4
d1qmea4 4 4 2 2 4 4 2 2 4 4 2 2 2 4 4 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 4 4 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 4 4 4 2 2 4 2
d1lbea_ 2 4 2 4 4 2 2 2 2 4 4 2 2 2 2 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 2
d1dgfa_ 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 4 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 4 4
d3mdda2 2 2 2 2 4 2 4 2 4 4 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 4 4 2 2 4 2 4 4 4 4 4
d1frpa_ 4 2 2 4 2 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2
d2hhma_ 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 4 2 4 2 4
d1inp__ 2 2 2 4 2 4 2 2 2 4 2 2 2 4 2 4 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4
d1qgxa_ 2 2 2 4 2 4 4 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 4 2 4 4 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 4 4
d1xwl_2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 4 4 2 2 2 2 2 2 4 4 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 4 2 4 2 4 2 4
d1t7pa2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2 4 2 4 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 4 4 2 2 2 2 4 4 2 2 4 2 2 4 2 2 2 2 2 2
d1clqa2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 4 2 2 4 4 4 2 2 4 4
d1tgoa2 4 4 2 2 2 2 4 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 4 2 4 2 2 2 2 4 4 4 2 2 4 2 4 2 2 4 4
d1mml__ 2 2 2 2 2 4 2 4 2 2 2 2 2 4 4 4 4 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 4 4 4 2 2 4 2 4
d1vrta2 2 2 2 2 2 4 4 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 2 4 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 4
d1ceza_ 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 4 2 2 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 4 4
d1rdr__ 2 2 2 2 2 2 2 2 4 4 2 4 4 4 4 2 2 2 2 2 2 2 4 4 2 4 4 2 2 2 2 4 2 2 2 2 4 2 2 4 4 4 2 2 4 2 4 4 2 2 2 2 2 2
d1c2pa_ 4 2 2 2 2 4 2 2 2 2 2 4 2 4 4 4 2 2 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4
d1rpl__ 2 4 4 4 4 4 2 4 2 4 2 4 2 4 2 2 2 2 2 2 4 2 4 2 2 2 4 4 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 4 4 4 2 2 2 2 4 2 2
d1knya_ 2 2 2 2 2 4 2 4 4 2 4 2 2 4 4 2 2 4 2 4 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 4 4
d1cy9a_ 4 2 4 4 2 2 4 2 2 2 2 2 4 4 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 4
d1bjt__ 2 4 4 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 4 2 2 4
d1ab4__ 2 2 2 2 4 4 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 4 4 2 2 4 2 4
d1d3ya_ 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 4 4 2 2 4 2 2
d1dd9a_ 2 4 4 2 4 4 4 2 4 4 2 2 2 4 2 2 2 2 2 2 4 2 4 2 4 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2
d1ois__ 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 4 2 2 4 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2
d1daaa_ 4 4 2 4 2 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 4 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 4 2 4 4 4 4 2 2 4 4
d1h2rl_ 2 2 2 2 2 2 4 4 2 2 2 4 2 4 4 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2
d1h2rs_ 4 2 2 2 2 2 4 4 2 2 2 2 2 4 4 4 4 2 2 2 4 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 4 4 2 4 2 2 2 2 2 4 2 4 2 2 2 2 2 4
d1dkza_ 4 2 2 2 4 2 2 2 4 2 2 2 2 4 4 2 4 2 4 4 2 2 2 4 4 2 4 4 4 2 2 2 4 2 2 2 2 4 4 4 2 2 4 2 4 4 2 2 4 2 2 2 4 2
d1qq5a_ 4 4 2 2 4 4 4 2 2 4 2 4 4 4 4 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 4 2 2 4 2 4 2 2 2 2 4 4 2 4 2 4 4 4 4 4
d1dqsa_ 2 2 4 2 2 4 4 2 4 4 2 2 2 4 2 2 2 2 4 4 2 2 4 4 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 4 2 4 2 2 4 4 4 4 2 2 4 4
d1lci__ 4 4 4 4 2 2 2 2 4 4 2 4 2 2 2 2 4 2 4 2 2 2 4 2 2 2 2 4 4 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4
d1amua_ 2 2 2 2 2 2 2 2 4 4 4 2 2 4 2 4 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 2
d1ad2__ 4 2 4 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 4 4 4 4 2 2 4 2 4 2 4
d1cjsa_ 2 2 2 4 4 2 2 2 4 2 4 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 4
d1dn1a_ 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 4 4 2 2 4 4 2 2 4 2 4 4 2 2 2 4 2 2
d1e1da_ 2 4 2 4 2 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 4 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 4 2 2
d2btva_ 4 4 2 2 2 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 2 4 2 2 2
d1cola_ 2 4 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2
d1cii_1 2 2 4 2 2 4 4 2 4 4 4 2 4 2 2 2 2 2 2 2 2 2 4 2 4 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4
d1ddt_3 4 2 2 2 2 4 2 4 4 2 2 2 4 4 2 4 4 2 4 2 2 2 4 2 2 4 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 2
d1ciy_3 2 4 4 2 2 4 2 2 4 4 4 2 4 4 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 2 2 4
d1maz__ 2 2 2 4 2 2 2 2 2 2 2 2 4 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4 2 2 2 4
d1ddba_ 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 4 2 4 2 4 2 4
d1c3wa_ 2 2 4 4 2 4 4 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 2 4
d1prch2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 4 2
d2prch2 4 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 4 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
d3prch2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 4 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 2 4 4 4 4 2 2 2 4 2 2 2 2 4
d4prch2 2 4 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 4 4 4 2 2 2 4
d5prch2 4 2 2 2 2 4 2 2 4 2 2 2 4 4 4 2 2 2 2 4 4 2 4 2 2 2 4 4 4 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4 4 4 2 4 2 4
d6prch2 4 2 2 2 4 4 2 2 4 2 2 2 2 4 4 4 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 4 4 4 2 2 4 4 4 4 2 4 2 2 2 2
d7prch2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 4 2 2 4 4
d1aigh2 2 4 2 2 4 4 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 4
d1aigp2 4 4 2 2 4 2 4 2 4 2 2 2 2 4 2 4 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 4 4 2
d1aijh2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 4
d1aijt2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 2 4 4 2 2 4 4
d1ds8h2 4 4 2 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 4 2 2 4 2 2 2 4 4 2 2 2 2 4 4 2 2 2 4 2 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2
d1ds8t2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 4 4
d1dv3h2 2 2 2 2 4 4 2 4 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4
d1dv3t2 2 4 2 2 4 4 4 2 2 4 2 2 2 4 2 2 4 2 2 2 2 4 4 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 4 2 4 4 2 2 2 2 2 4 4 2 2 4 4 2
d1dv6h2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 2 2 4 4 2 2 2 4 4 4 4 4 2 4
d1dv6t2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2
d1e14h2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 4 4 2 2 4 2 4 2 2 4 2
d1mpsh2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 4 4 2 2 2 2 2 2 2 4 2 4 4 2 2 4 2 2 2 2 4
d1pcrh2 2 2 4 2 4 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 4 2 2 4 4 2 2 2 4 4 2
d1pssh2 2 4 2 2 2 2 2 4 4 2 2 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 4 4 4 4 2 4 2 2 4 2
d1psth2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 4 4 2 4 2 4
d1qovh2 2 4 2 2 2 2 2 2 2 4 4 2 4 4 2 4 4 2 2 4 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4 4 4 4 2 2 2 4 2 2 2 4 2 4 2 2 4 2
d1qovl1 2 4 4 2 4 2 2 2 4 2 2 4 2 4 4 2 4 2 2 2 2 4 4 2 4 2 2 4 2 2 2 4 4 2 2 2 2 4 2 2 4 2 4 2 2 2 4 4 2 2 2 4 4 4
d1ysth2 4 4 2 4 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 4 2 2 2 2 4 2 2 2 2 4 4
d2rcrh2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 4 2 2 4 4 2 2 4 4 2 4 2 2 2 2
d4rcrh2 2 2 4 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2
d1occk1 4 4 4 2 4 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 4 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2
d1occl1 2 2 2 2 2 2 4 2 4 4 2 4 2 4 2 2 2 2 2 2 4 2 4 2 2 2 4 2 2 4 2 4 2 2 4 2 4 2 2 2 2 2 2 2 4 4 4 2 4 4 2 2 4 4
d1occm1 2 2 4 4 4 4 4 2 4 2 2 2 4 4 4 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2
d1occx1 2 2 2 2 2 4 2 2 2 4 4 2 4 4 2 2 2 2 4 2 4 2 4 2 2 2 2 4 2 2 2 4 4 2 2 4 2 4 2 4 2 4 2 4 2 4 4 4 4 4 2 2 2 4
d1occy1 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 4 4 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 4 2 4
d1occz1 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 4 4 2 2 2 2 2
d1ocok1 2 2 4 2 2 4 2 2 4 4 2 2 2 4 2 4 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 4
d1ocol1 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 4 4
d1ocom1 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4
d1ocox1 2 2 2 2 4 4 4 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 2 4 4 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 2
d1ocoy1 4 2 4 2 2 4 2 2 2 4 2 4 2 4 4 4 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 4 2 4 2 4 2 2 2 4 4 4 4 4 2 4
d1ocoz1 2 4 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 2 4 2 2 2 4 2 2
d1ocrk1 2 2 2 4 4 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 4 2 2 2 4 2 2 4 4 4 2 4 2 4
d1ocrl1 4 4 2 2 2 4 4 2 2 2 4 4 2 4 2 2 2 2 4 2 4 2 4 2 2 2 4 4 2 2 4 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 4 2 4 2 2 4 4
d1ocrm1 2 4 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 4 4 2 2 2 2 4 2 2 4 2 4 2 2 4 4 4 2 2 4 2
d1ocrx1 2 2 2 2 2 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2
d1ocry1 2 4 2 4 2 2 4 4 2 2 2 2 2 4 2 2 4 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 4
d1ocrz1 4 4 2 4 4 2 2 2 4 2 4 4 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2
d1oczk1 2 2 2 2 2 2 4 2 2 4 2 2 2 4 4 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4
d1oczl1 4 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 4
d1oczm1 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2 2 2 4 2 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 4
d1oczx1 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2
d1oczy1 4 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 4 4 2 2 2 2
d1oczz1 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4 2 2 2 4 2 2 4 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2 4
d2occa1 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 2 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 4 4 2 2 2 2 2
d2occb2 2 2 4 4 2 2 4 4 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 4 2 4 4 4
